review_id,order_item_id,customer_id,review_date,rating,review_text
220626,94228,14439,2025-02-20,5,Very good
220627,112930,11114,2024-09-25,4,Average
220628,94950,11537,2025-01-24,1,Good
220629,118365,11733,2024-10-26,4,Could be better
220630,107512,13731,2026-06-29,4,Excellent
220631,118121,10481,2026-06-22,4,Could be better
220632,112810,14155,2026-01-02,3,Could be better
220633,110013,11675,2025-11-16,4,Could be better
220634,112991,11711,2024-09-08,5,Poor quality
220635,103854,10277,2026-05-16,5,Excellent
220636,119918,10914,2024-03-22,4,Very good
220637,99423,13475,2024-10-27,4,Good
220638,100979,11419,2025-04-24,4,Excellent
220639,104386,10866,2024-03-09,4,Very good
220640,116576,11316,2024-05-04,3,Average
220641,101341,11705,2024-06-20,2,Poor quality
220642,120829,11353,2025-02-15,5,Good
220643,113144,11162,2024-03-10,3,Very good
220644,105111,11555,2026-07-18,2,Could be better
220645,105716,13252,2025-03-27,4,Very good
220646,109253,12886,2024-06-19,2,Good
220647,90728,12312,2025-09-09,4,Excellent
220648,97072,14828,2026-03-22,5,NULL
220649,108163,14315,2024-07-16,3,Excellent
220650,96632,12601,2025-05-24,3,Good
220651,95303,11003,2025-01-10,5,Could be better
220652,114147,12627,2025-10-02,5,Poor quality
220653,101324,14417,2025-08-15,4,Average
220654,101396,11776,2024-11-08,4,Good
220655,115957,12954,2025-09-07,5,Poor quality
220656,96808,13528,2025-12-18,5,Poor quality
220657,100965,14787,2026-04-23,5,Good
220658,111049,14083,2024-02-12,5,Very good
220659,103750,11891,2024-01-12,4,Excellent
220660,100385,12845,2026-03-20,5,Could be better
220661,97132,14713,2025-09-07,2,Poor quality
220662,96971,10443,2024-10-01,4,Poor quality
220663,100953,10715,2024-10-13,4,Good
220664,91427,13879,2024-09-19,2,Could be better
220665,108185,13938,2024-12-03,1,Excellent
220666,111519,12334,2024-11-27,5,Excellent
220667,101218,11047,2025-08-23,5,Average
220668,112050,10948,2024-09-18,4,Excellent
220669,120226,13611,2025-02-26,5,Excellent
220670,92870,11670,2025-02-02,5,Excellent
220671,96960,10395,2024-07-14,4,Excellent
220672,99304,13773,2025-04-18,5,Very good
220673,101388,11277,2026-02-23,4,Average
220674,91696,14560,2024-02-11,4,Good
220675,104292,10928,2025-11-03,5,Could be better
220676,96535,11861,2024-10-25,5,Poor quality
220677,91228,11824,2026-06-21,3,Average
220678,92715,11400,2025-09-30,4,Very good
220679,120556,11079,2024-07-26,1,Average
220680,92196,11963,2026-04-01,5,Could be better
220681,117818,10601,2025-01-29,5,Excellent
220682,114582,12815,2024-11-01,5,Very good
220683,92643,12847,2025-11-11,4,Average
220684,109243,11114,2026-01-09,5,Very good
220685,114478,12853,2024-11-15,3,Excellent
220686,101483,11860,2026-05-21,5,Could be better
220687,98484,14265,2026-03-06,3,Good
220688,114030,11018,2025-07-31,5,Good
220689,106592,14960,2024-06-08,4,Poor quality
220690,95205,11376,2026-05-08,3,Excellent
220691,100115,12313,2026-08-10,4,Average
220692,118389,10131,2025-02-21,5,Could be better
220693,118329,14593,2024-11-11,3,Very good
220694,115152,11507,2026-01-31,5,Very good
220695,115323,10713,2026-07-07,5,Could be better
220696,101436,14288,2024-06-13,4,Excellent
220697,108822,12673,2025-11-11,4,Poor quality
220698,102606,14379,2025-11-16,3,Average
220699,105138,10285,2024-04-04,5,Poor quality
220700,90424,14753,2026-04-21,3,Good
220701,96832,12258,2024-02-24,5,Could be better
220702,94324,12184,2026-02-02,1,Good
220703,120317,13484,2025-12-13,3,Excellent
220704,93064,11278,2026-05-04,3,Average
220705,91817,13576,2024-01-20,5,Could be better
220706,112579,10983,2026-02-05,5,Average
220707,98343,10293,2024-03-03,5,Good
220708,92476,11036,2024-02-27,3,Very good
220709,90137,12679,2026-08-23,3,Excellent
220710,108265,11577,2024-06-30,4,Excellent
220711,92346,10070,2025-08-24,5,Excellent
220712,120611,11102,2024-06-11,5,Average
220713,102321,12311,2025-05-05,5,Very good
220714,117715,10006,2024-02-03,4,Poor quality
220715,114431,12783,2026-07-30,4,Poor quality
220716,94951,13150,2024-06-02,5,Excellent
220717,103581,10215,2025-08-23,5,Excellent
220718,113313,13849,2025-09-25,5,Very good
220719,96504,14107,2025-02-06,3,Poor quality
220720,112128,10381,2024-01-20,4,Average
220721,95275,11022,2025-08-11,2,Could be better
220722,112166,10380,2026-04-15,5,Good
220723,94346,13738,2024-03-11,5,Could be better
220724,114957,14362,2026-02-11,3,Good
220725,91036,14224,2024-12-10,5,Good
220726,117215,13716,2025-10-09,4,Good
220727,99347,14850,2024-05-22,3,Excellent
220728,108925,11442,2024-12-03,4,Poor quality
220729,113703,11115,2025-07-24,5,Good
220730,112070,10797,2025-03-24,3,Very good
220731,93153,10037,2024-10-28,4,Excellent
220732,93189,11474,2024-05-11,4,Could be better
220733,115415,14414,2024-02-20,2,Very good
220734,100810,13748,2024-01-29,1,Average
220735,119377,10235,2026-04-14,5,Excellent
220736,97621,14022,2026-04-21,4,Very good
220737,96101,11533,2026-04-30,4,Average
220738,109765,14918,2026-05-06,5,Very good
220739,119132,13621,2026-05-31,4,Average
220740,98968,12438,2026-07-08,3,Could be better
220741,100257,11740,2025-07-04,5,Very good
220742,119237,14104,2026-03-25,3,Poor quality
220743,105259,13756,2025-10-18,3,Very good
220744,98055,10639,2024-03-17,4,Very good
220745,100430,11511,2026-02-27,4,Excellent
220746,95872,12129,2026-06-15,5,Excellent
220747,109695,12428,2026-03-10,3,Could be better
220748,118068,13752,2025-01-14,5,Average
220749,100310,10762,2025-07-22,4,Excellent
220750,113562,12494,2025-09-28,5,Could be better
220751,99572,11061,2025-11-20,4,NULL
220752,103768,12788,2025-09-14,3,Could be better
220753,97534,11312,2025-11-04,2,Good
220754,119522,10035,2024-04-15,5,Very good
220755,109528,12128,2024-02-10,4,Excellent
220756,92680,14105,2026-02-12,5,Could be better
220757,101164,13323,2026-08-20,1,Average
220758,94336,12635,2024-09-21,5,Very good
220759,94542,13120,2025-01-13,5,Excellent
220760,106954,12889,2025-01-13,3,Very good
220761,120338,14058,2024-09-23,4,Very good
220762,116961,13867,2024-02-24,3,Average
220763,107051,14448,2024-03-17,4,Good
220764,95109,10647,2026-06-08,4,Very good
220765,98588,11632,2024-05-18,5,Very good
220766,102416,12162,2026-07-08,3,Excellent
220767,103103,10147,2026-03-06,4,Excellent
220768,98843,12708,2026-07-10,4,Excellent
220769,100006,14706,2026-01-13,2,Very good
220770,91092,11216,2025-07-15,5,Excellent
220771,118602,11363,2025-12-24,5,Could be better
220772,91053,12645,2025-06-08,4,Good
220773,90551,10200,2025-05-28,1,Average
220774,94740,11021,2026-06-28,3,Could be better
220775,107700,14506,2026-04-14,4,Good
220776,96544,11196,2025-11-09,2,Poor quality
220777,100576,13139,2026-05-29,5,Average
220778,101770,10831,2026-01-27,4,Excellent
220779,95787,14630,2026-06-03,4,Very good
220780,110807,14527,2026-04-17,5,Could be better
220781,110822,14924,2024-07-07,5,Poor quality
220782,114486,14076,2026-03-17,4,Excellent
220783,114758,11864,2024-12-30,4,Very good
220784,116869,14999,2024-06-22,5,NULL
220785,97107,12279,2025-09-30,5,Average
220786,98918,11896,2025-12-16,5,Average
220787,108157,13665,2025-12-22,4,Could be better
220788,114570,12796,2024-07-13,5,Average
220789,98098,11160,2025-02-05,4,Poor quality
220790,105258,11252,2025-10-20,4,Excellent
220791,92703,10403,2025-05-08,4,Poor quality
220792,105524,11492,2026-03-09,5,Could be better
220793,90002,14533,2025-03-30,5,Excellent
220794,109077,11414,2024-01-18,5,Average
220795,98917,12861,2026-08-06,5,Good
220796,99561,12136,2026-01-23,5,Excellent
220797,96150,12749,2024-08-07,1,Could be better
220798,112267,12139,2024-10-16,5,Poor quality
220799,96492,10348,2025-07-11,5,Good
220800,96107,13808,2025-07-21,3,Poor quality
220801,118219,14708,2025-01-29,5,Could be better
220802,98993,13678,2024-03-14,5,Could be better
220803,107580,12471,2025-05-29,4,Average
220804,117446,14104,2025-12-01,3,Poor quality
220805,102074,14831,2025-12-06,2,Could be better
220806,111166,13553,2024-04-17,3,Very good
220807,115761,14055,2026-08-03,5,Good
220808,101560,12439,2024-09-06,5,Very good
220809,100255,12864,2026-06-23,3,Could be better
220810,113622,13995,2025-07-23,5,Average
220811,114978,13744,2026-03-14,4,Very good
220812,110992,12637,2024-08-30,5,Excellent
220813,108900,13563,2026-03-22,2,Very good
220814,106976,11672,2024-09-29,4,Poor quality
220815,115240,13816,2025-07-26,5,Very good
220816,101533,12621,2025-04-04,5,Poor quality
220817,98054,10639,2026-08-23,5,Excellent
220818,113357,14983,2024-05-27,3,Good
220819,105250,12282,2025-07-20,5,Could be better
220820,113113,14279,2025-04-30,5,Could be better
220821,107937,14822,2026-01-29,2,Good
220822,109922,10146,2024-11-16,3,Excellent
220823,107560,13585,2025-10-16,4,Excellent
220824,95824,14576,2024-02-23,3,Very good
220825,112244,14969,2025-11-06,5,Average
220826,119275,14735,2025-12-22,4,Could be better
220827,104788,13718,2024-12-04,3,Excellent
220828,119029,12055,2026-02-15,4,Good
220829,101583,12775,2024-06-24,5,NULL
220830,118767,11976,2026-02-20,4,Good
220831,118370,14729,2025-11-17,3,Very good
220832,90624,14205,2024-01-14,5,Poor quality
220833,96475,11187,2025-01-09,4,Good
220834,97470,14289,2026-06-06,4,Could be better
220835,96405,14315,2025-06-30,4,Good
220836,96549,11423,2025-02-11,4,Poor quality
220837,110192,10303,2026-01-22,4,Very good
220838,114918,13867,2026-06-27,2,Very good
220839,113008,12137,2026-01-08,4,Could be better
220840,93544,10805,2026-05-06,3,Poor quality
220841,99748,14744,2025-01-06,4,Very good
220842,109581,12656,2026-08-20,5,Good
220843,99013,13530,2025-01-04,1,Could be better
220844,105401,12310,2024-01-17,2,Good
220845,117395,13736,2024-12-12,4,Average
220846,93470,13118,2024-01-25,4,Poor quality
220847,93567,12349,2024-06-03,3,Excellent
220848,108544,10605,2025-08-25,4,Excellent
220849,95781,10825,2026-03-06,2,Excellent
220850,119616,12184,2024-05-27,1,Very good
220851,105468,11301,2024-10-22,5,Good
220852,104561,12541,2026-07-06,3,Could be better
220853,116965,10396,2026-07-13,4,Good
220854,110755,11661,2026-05-24,5,Could be better
220855,111508,10528,2025-07-16,4,Poor quality
220856,95286,11465,2024-04-05,3,Very good
220857,114430,12510,2024-01-13,4,Average
220858,110721,10539,2024-12-22,4,Average
220859,110247,14636,2026-05-01,4,Good
220860,109545,11587,2024-01-21,2,Excellent
220861,113321,13731,2024-03-05,4,Excellent
220862,120455,12249,2024-03-09,5,Very good
220863,98252,11986,2025-09-01,4,Excellent
220864,113014,10691,2026-07-18,4,Very good
220865,116997,14578,2025-01-08,4,Average
220866,91432,10892,2024-08-03,1,Very good
220867,98333,10275,2024-01-24,4,Very good
220868,90432,14790,2026-01-28,5,Poor quality
220869,101247,11852,2025-03-15,4,Could be better
220870,102260,14376,2026-05-13,3,Could be better
220871,110473,14577,2025-06-29,5,Very good
220872,102366,11059,2024-10-04,4,Excellent
220873,91832,11598,2024-03-09,5,Very good
220874,98829,13789,2024-11-05,4,Very good
220875,90691,10997,2026-05-15,5,Average
220876,99026,10554,2024-07-31,4,Very good
220877,113827,12114,2025-05-24,5,Excellent
220878,95816,11486,2025-04-26,3,Could be better
220879,109301,14092,2026-03-01,3,Poor quality
220880,115017,12565,2024-03-04,5,Poor quality
220881,93790,12138,2025-12-13,3,Average
220882,114144,11092,2024-11-05,5,Excellent
220883,102341,13737,2024-12-02,4,Average
220884,114186,14251,2024-08-23,3,Could be better
220885,112646,13450,2025-11-14,5,Could be better
220886,103844,13858,2026-03-16,5,Average
220887,100141,10932,2025-11-13,5,Good
220888,114886,14352,2025-11-06,5,Average
220889,110443,11436,2025-04-26,5,Very good
220890,116115,14399,2025-01-20,4,Excellent
220891,104655,13320,2026-08-13,5,Average
220892,103270,13654,2026-03-26,5,Excellent
220893,105975,12427,2025-09-18,4,Average
220894,119015,12315,2025-07-17,4,Good
220895,115571,11031,2024-06-14,3,Poor quality
220896,101747,12723,2024-12-08,3,Good
220897,101181,12015,2026-04-29,4,Very good
220898,93071,11154,2024-10-13,2,Average
220899,97906,11995,2026-03-15,4,Poor quality
220900,90645,12379,2026-04-18,4,Could be better
220901,99176,14625,2024-09-06,4,Excellent
220902,104008,13400,2024-08-30,5,Very good
220903,99181,11735,2025-03-22,4,Very good
220904,109595,14289,2025-01-13,3,Good
220905,120300,13755,2024-03-18,5,Good
220906,103430,14453,2025-12-11,3,Excellent
220907,110422,14984,2024-07-01,3,Average
220908,116900,13595,2025-12-02,5,Average
220909,115358,11335,2025-03-19,2,Average
220910,111909,13839,2025-01-05,2,Could be better
220911,102834,12511,2025-03-16,1,Very good
220912,111098,12248,2025-11-24,4,Average
220913,91891,13262,2025-06-10,5,Could be better
220914,104015,10894,2024-03-21,4,Could be better
220915,118105,13898,2025-06-15,5,Good
220916,96963,13807,2025-11-16,5,Excellent
220917,115883,12957,2024-05-04,3,Could be better
220918,96133,14201,2025-06-05,4,Could be better
220919,90148,10061,2026-07-10,4,Could be better
220920,90760,10848,2024-01-17,1,Excellent
220921,113975,11086,2026-03-23,5,Very good
220922,108169,12066,2024-04-04,4,Could be better
220923,93498,12196,2026-08-22,5,Good
220924,119925,10759,2025-07-27,5,Excellent
220925,93031,14179,2024-08-06,4,Average
220926,114529,12771,2024-12-19,5,Very good
220927,117547,10211,2025-10-31,3,Poor quality
220928,103473,10309,2024-09-08,3,Could be better
220929,95952,11648,2024-03-23,4,Poor quality
220930,115652,14175,2024-01-23,5,Very good
220931,104314,14046,2026-05-30,5,Poor quality
220932,92098,13831,2025-02-08,3,Average
220933,105895,14131,2024-11-26,3,Could be better
220934,99199,11616,2024-05-07,3,Average
220935,114456,14891,2024-09-23,2,Good
220936,111837,10268,2025-10-17,5,Excellent
220937,116657,12719,2025-05-31,2,Could be better
220938,97915,10174,2024-01-03,2,Excellent
220939,93178,10811,2025-11-26,3,Poor quality
220940,103766,12788,2025-06-11,2,Could be better
220941,108187,13913,2025-04-04,5,Excellent
220942,92916,14865,2025-07-15,4,Very good
220943,105075,13600,2024-05-22,4,Very good
220944,104324,10299,2026-01-19,5,Could be better
220945,95325,12530,2024-11-07,5,Very good
220946,115381,14461,2024-12-04,5,Excellent
220947,117832,14938,2025-01-28,1,Very good
220948,119020,12756,2024-03-24,5,Average
220949,117241,14266,2025-09-10,5,Average
220950,115390,13600,2024-02-16,5,Could be better
220951,118211,13547,2025-04-08,5,Average
220952,113797,13362,2026-02-05,4,Average
220953,95779,13024,2026-03-09,4,Very good
220954,110050,12352,2025-08-11,5,Average
220955,100956,14092,2024-04-14,3,Good
220956,110786,11331,2024-06-27,3,Good
220957,93646,11908,2024-05-08,4,Poor quality
220958,95907,13118,2026-02-10,4,Average
220959,92119,11781,2024-02-01,3,Poor quality
220960,99131,13765,2025-03-11,4,Could be better
220961,117242,13808,2025-12-22,5,Could be better
220962,104081,10554,2024-05-27,3,Average
220963,118366,11383,2024-06-23,4,Very good
220964,117076,12872,2026-02-08,4,Very good
220965,114502,14426,2025-08-28,4,Very good
220966,101783,14850,2025-02-20,4,Very good
220967,101954,13381,2026-04-16,4,Good
220968,95790,11916,2026-07-12,1,Poor quality
220969,104920,14171,2025-07-27,4,Excellent
220970,105874,11001,2026-06-16,5,Could be better
220971,110353,10146,2024-05-21,5,Could be better
220972,90146,10061,2025-11-02,5,Excellent
220973,95491,13459,2025-06-11,5,Poor quality
220974,116195,12105,2026-02-01,4,Very good
220975,119202,11771,2024-01-07,4,Good
220976,111263,10665,2024-08-26,4,Could be better
220977,113990,10611,2025-03-15,1,Excellent
220978,117627,14665,2025-11-09,4,Average
220979,90154,10269,2026-05-13,5,Could be better
220980,118722,12062,2026-08-20,4,Very good
220981,116088,12432,2025-03-15,1,Very good
220982,109047,12869,2026-08-16,5,Average
220983,93899,11339,2026-02-20,4,Average
220984,91519,10035,2025-08-22,2,Excellent
220985,114457,14891,2025-11-01,4,Average
220986,93242,12529,2024-11-23,5,Excellent
220987,119749,13601,2024-10-24,4,Very good
220988,96950,13640,2025-08-22,5,Very good
220989,106527,10047,2026-05-07,1,Could be better
220990,94949,13565,2024-12-28,5,Average
220991,113605,10744,2024-05-07,4,Poor quality
220992,91357,11931,2026-04-04,2,Could be better
220993,103441,10347,2024-10-03,4,Average
220994,114764,14516,2024-08-21,3,Average
220995,114953,14687,2026-05-04,5,Average
220996,103869,13474,2026-03-27,5,Good
220997,100875,14910,2026-02-14,5,Good
220998,98349,14923,2026-07-22,4,Poor quality
220999,103683,13819,2025-09-13,5,Good
221000,97881,10948,2024-11-08,3,Excellent
221001,96251,10805,2025-06-24,3,Average
221002,110636,14826,2024-02-06,4,Excellent
221003,90604,12247,2024-01-20,4,Excellent
221004,107140,14676,2025-04-23,5,Excellent
221005,103821,12084,2024-10-11,4,Excellent
221006,119160,12556,2024-08-26,4,Average
221007,117695,10644,2024-12-18,4,Could be better
221008,109809,14946,2025-03-07,4,Average
221009,111170,11923,2024-03-15,5,Very good
221010,118876,14039,2024-10-07,2,Average
221011,92714,13512,2025-09-22,3,Very good
221012,104189,11428,2024-01-25,4,Could be better
221013,104554,10181,2025-01-28,2,Average
221014,94188,14242,2024-02-12,4,Could be better
221015,95811,12641,2024-02-21,4,Excellent
221016,113106,13361,2025-02-21,5,Very good
221017,112096,12074,2024-10-02,5,Average
221018,93879,14243,2025-09-16,3,Average
221019,109061,10477,2024-01-29,5,Could be better
221020,100770,10421,2025-12-18,5,Could be better
221021,103796,14126,2024-04-21,4,Excellent
221022,108229,11056,2024-08-22,5,Poor quality
