order_id,customer_id,order_date,order_status,sales_channel,coupon_code
50511,11206,2026-01-20,Delivered,Website,NONE
50512,13733,2025-12-26,Delivered,Website,NONE
50513,14522,2025-06-24,Delivered,Mobile App,NONE
50514,11191,2026-04-27,Delivered,Website,NONE
50515,14715,2026-04-03,Delivered,Mobile App,FEST15
50516,10451,2024-09-26,Delivered,Website,NONE
50517,12230,2025-08-31,Delivered,Website,NONE
50518,10365,2024-03-09,Delivered,Website,SAVE10
50519,12238,2024-03-18,Delivered,Mobile App,WELCOME5
50520,13236,2025-03-05,Delivered,Website,NONE
50521,14353,2025-11-13,Delivered,Marketplace,NONE
50522,10751,2025-07-21,Delivered,Website,NONE
50523,14438,2024-06-08,Shipped,Mobile App,NONE
50524,14996,2025-12-18,Delivered,Mobile App,NONE
50525,10333,2025-08-11,Shipped,Mobile App,NONE
50526,14806,2026-01-03,Delivered,Mobile App,BIG20
50527,14533,2025-08-16,Delivered,Website,NONE
50528,10146,2026-04-17,Delivered,Website,NONE
50529,10317,2024-12-17,Cancelled,Website,NONE
50530,13626,2024-01-31,Delivered,Marketplace,WELCOME5
50531,12100,2025-08-03,Cancelled,Website,WELCOME5
50532,11304,2026-08-09,Delivered,Marketplace,SAVE10
50533,12021,2024-04-05,Delivered,Mobile App,NONE
50534,11705,2026-07-26,Delivered,Marketplace,SAVE10
50535,14876,2026-01-16,Delivered,Website,BIG20
50536,11202,2024-02-04,Delivered,Website,NONE
50537,10443,2025-06-10,Delivered,Website,FEST15
50538,14153,2024-10-30,Delivered,Mobile App,WELCOME5
50539,14200,2025-09-26,Delivered,Marketplace,NONE
50540,14469,2026-01-12,Delivered,Marketplace,NONE
50541,14857,2024-12-28,Delivered,Website,FEST15
50542,10203,2025-04-09,Delivered,Mobile App,NONE
50543,13845,2024-02-08,Delivered,Mobile App,NONE
50544,11351,2024-01-05,Shipped,Website,NONE
50545,12109,2026-01-06,Delivered,Website,BIG20
50546,12244,2024-12-10,Shipped,Marketplace,SAVE10
50547,14928,2026-05-01,Delivered,Marketplace,NONE
50548,12610,2025-07-15,Delivered,Marketplace,NONE
50549,11114,2025-01-19,Shipped,Mobile App,SAVE10
50550,10439,2026-05-03,Delivered,Website,WELCOME5
50551,12945,2024-02-25,Delivered,Mobile App,NONE
50552,14151,2026-03-15,Delivered,Website,FEST15
50553,13552,2024-03-12,Delivered,Marketplace,NONE
50554,14670,2026-07-06,Delivered,Website,FEST15
50555,10210,2025-07-02,Cancelled,Website,FEST15
50556,12015,2025-03-29,Shipped,Mobile App,SAVE10
50557,13059,2025-09-27,Delivered,Website,NONE
50558,14287,2026-02-13,Delivered,Website,BIG20
50559,11564,2024-10-03,Delivered,Website,NONE
50560,13382,2024-04-07,Delivered,Website,WELCOME5
50561,11040,2026-07-27,Delivered,Website,NONE
50562,12959,2025-05-17,Shipped,Website,NONE
50563,13876,2024-10-05,Delivered,Mobile App,NONE
50564,14096,2026-06-08,Delivered,Website,NONE
50565,12260,2024-02-08,Delivered,Website,NONE
50566,12366,2026-03-24,Delivered,Website,FEST15
50567,14410,2024-01-19,Delivered,Mobile App,SAVE10
50568,12739,2025-09-27,Delivered,Website,SAVE10
50569,11751,2024-02-06,Delivered,Website,NONE
50570,11374,2024-05-24,Delivered,Mobile App,WELCOME5
50571,13559,2024-11-12,Delivered,Marketplace,NONE
50572,13561,2024-06-25,Delivered,Website,SAVE10
50573,12689,2024-02-13,Delivered,Website,FEST15
50574,10796,2025-10-20,Shipped,Website,NONE
50575,10808,2026-01-08,Delivered,Marketplace,NONE
50576,11216,2024-11-11,Shipped,Mobile App,BIG20
50577,10060,2025-11-07,Processing,Mobile App,NONE
50578,12400,2024-11-15,Delivered,Website,NONE
50579,12075,2024-07-27,Processing,Website,WELCOME5
50580,11927,2026-04-02,Delivered,Marketplace,NONE
50581,14675,2025-05-24,Processing,Website,SAVE10
50582,11198,2024-01-20,Delivered,Website,SAVE10
50583,14045,2025-11-09,Shipped,Marketplace,NONE
50584,10960,2025-01-15,Delivered,Website,NONE
50585,13059,2024-03-11,Delivered,Website,FEST15
50586,14305,2024-08-19,Cancelled,Website,NONE
50587,14190,2024-11-05,Processing,Mobile App,FEST15
50588,12955,2024-01-27,Delivered,Marketplace,WELCOME5
50589,11037,2025-12-07,Delivered,Mobile App,
50590,11887,2024-07-29,Cancelled,Marketplace,NONE
50591,12124,2024-05-31,Delivered,Website,FEST15
50592,14229,2024-06-27,Delivered,Mobile App,SAVE10
50593,11888,2025-11-23,Delivered,Mobile App,NONE
50594,14126,2025-05-04,Delivered,Website,NONE
50595,14759,2026-02-27,Delivered,Mobile App,BIG20
50596,10555,2025-02-26,Delivered,Mobile App,FEST15
50597,14679,2025-10-23,Delivered,Mobile App,SAVE10
50598,12837,2025-04-02,Delivered,Mobile App,NONE
50599,13005,2025-07-29,Delivered,Website,NONE
50600,11529,2026-05-01,Shipped,Website,SAVE10
50601,11670,2025-08-18,Delivered,Marketplace,NONE
50602,12705,2025-04-24,Delivered,Mobile App,NONE
50603,10995,2026-04-19,Shipped,Website,NONE
50604,13590,2025-09-11,Shipped,Mobile App,WELCOME5
50605,13335,2026-06-24,Delivered,Mobile App,SAVE10
50606,10043,2025-09-20,Shipped,Website,FEST15
50607,11054,2025-10-28,Delivered,Website,NONE
50608,12568,2025-05-16,Delivered,Mobile App,NONE
50609,13711,2026-04-04,Shipped,Website,SAVE10
50610,11459,2024-10-22,Delivered,Marketplace,WELCOME5
50611,14434,2025-06-11,Delivered,Website,SAVE10
50612,12671,2026-05-26,Processing,Mobile App,NONE
50613,12695,2024-07-25,Delivered,Mobile App,FEST15
50614,10550,2025-03-01,Shipped,Website,NONE
50615,13142,2024-01-26,Delivered,Website,NONE
50616,14088,2025-07-07,Delivered,Website,WELCOME5
50617,11057,2024-12-02,Delivered,Mobile App,SAVE10
50618,12719,2025-06-26,Delivered,Website,NONE
50619,10032,2024-08-17,Shipped,Marketplace,WELCOME5
50620,11056,2026-03-13,Shipped,Mobile App,BIG20
50621,10355,2026-08-13,Delivered,Website,SAVE10
50622,13849,2025-06-02,Delivered,Website,
50623,14979,2025-08-14,Delivered,Website,NONE
50624,10189,2025-03-19,Delivered,Mobile App,WELCOME5
50625,13512,2024-10-16,Delivered,Marketplace,FEST15
50626,12965,2025-03-22,Delivered,Mobile App,WELCOME5
50627,13511,2025-04-24,Delivered,Mobile App,WELCOME5
50628,12509,2026-01-26,Delivered,Website,NONE
50629,14958,2025-10-31,Delivered,Mobile App,WELCOME5
50630,10199,2024-11-16,Delivered,Marketplace,NONE
50631,10746,2025-08-21,Cancelled,Website,FEST15
50632,11249,2026-06-25,Delivered,Marketplace,SAVE10
50633,13913,2025-02-09,Delivered,Website,WELCOME5
50634,10386,2026-04-01,Delivered,Website,SAVE10
50635,10618,2025-04-04,Delivered,Marketplace,FEST15
50636,13662,2024-05-14,Delivered,Mobile App,BIG20
50637,12093,2024-06-25,Processing,Website,WELCOME5
50638,13529,2024-11-03,Delivered,Website,SAVE10
50639,11834,2025-07-18,Cancelled,Website,FEST15
50640,10447,2026-05-28,Delivered,Website,NONE
50641,12986,2025-01-16,Shipped,Marketplace,NONE
50642,10547,2024-09-27,Delivered,Mobile App,BIG20
50643,12395,2025-09-27,Delivered,Website,NONE
50644,14402,2024-11-04,Processing,Mobile App,WELCOME5
50645,10915,2025-02-26,Delivered,Website,FEST15
50646,11005,2024-07-29,Delivered,Website,NONE
50647,14742,2024-10-12,Delivered,Website,BIG20
50648,11519,2024-02-22,Delivered,Website,NONE
50649,11863,2025-07-05,Delivered,Website,NONE
50650,13422,2025-04-09,Processing,Mobile App,NONE
50651,10641,2024-06-15,Delivered,Website,NONE
50652,10304,2026-01-02,Processing,Website,SAVE10
50653,14217,2024-07-14,Shipped,Mobile App,NONE
50654,14739,2025-10-02,Shipped,Mobile App,BIG20
50655,14936,2024-04-18,Delivered,Marketplace,FEST15
50656,10116,2024-01-27,Delivered,Marketplace,NONE
50657,12649,2024-04-29,Processing,Website,WELCOME5
50658,14246,2025-05-22,Shipped,Website,WELCOME5
50659,14224,2024-06-23,Delivered,Mobile App,SAVE10
50660,11805,2024-11-16,Shipped,Website,BIG20
50661,12452,2025-06-05,Delivered,Marketplace,NONE
50662,10751,2025-09-14,Delivered,Mobile App,NONE
50663,10696,2026-01-30,Delivered,Mobile App,NONE
50664,11888,2025-01-28,Delivered,Marketplace,NONE
50665,11152,2024-04-12,Delivered,Website,NONE
50666,14865,2026-08-09,Delivered,Mobile App,NONE
50667,10401,2026-01-24,Delivered,Mobile App,NONE
50668,12645,2026-03-14,Delivered,Mobile App,NONE
50669,12783,2026-06-14,Delivered,Website,FEST15
50670,10297,2025-11-10,Delivered,Website,NONE
50671,12204,2026-08-21,Delivered,Website,NONE
50672,14708,2025-05-15,Delivered,Website,NONE
50673,10548,2025-06-27,Delivered,Mobile App,NONE
50674,10718,2025-07-27,Delivered,Website,NONE
50675,10827,2025-05-07,Delivered,Marketplace,NONE
50676,10274,2025-03-04,Processing,Mobile App,SAVE10
50677,14425,2024-11-16,Delivered,Website,FEST15
50678,10228,2026-02-09,Delivered,Website,NONE
50679,11406,2024-11-14,Shipped,Website,FEST15
50680,14132,2026-05-30,Delivered,Mobile App,SAVE10
50681,14977,2025-12-28,Delivered,Website,NONE
50682,10766,2026-08-27,Shipped,Marketplace,SAVE10
50683,11801,2025-09-17,Delivered,Mobile App,NONE
50684,10895,2025-08-03,Cancelled,Website,NONE
50685,10963,2024-11-20,Delivered,Mobile App,NONE
50686,14721,2025-10-23,Delivered,Marketplace,NONE
50687,11688,2025-07-17,Processing,Marketplace,NONE
50688,13059,2025-01-22,Shipped,Marketplace,FEST15
50689,10784,2024-03-06,Delivered,Mobile App,SAVE10
50690,11428,2024-01-09,Delivered,Website,NONE
50691,11805,2024-08-11,Delivered,Mobile App,NONE
50692,12933,2025-11-13,Delivered,Mobile App,WELCOME5
50693,14501,2026-06-10,Shipped,Mobile App,NONE
50694,11216,2026-06-25,Delivered,Marketplace,NONE
50695,13226,2025-05-24,Delivered,Mobile App,SAVE10
50696,12472,2026-04-13,Delivered,Website,BIG20
50697,13976,2024-01-05,Delivered,Mobile App,SAVE10
50698,11674,2026-05-02,Delivered,Marketplace,SAVE10
50699,12119,2026-07-23,Delivered,Mobile App,WELCOME5
50700,13114,2025-01-25,Delivered,Website,NONE
50701,12216,2024-02-14,Delivered,Website,SAVE10
50702,13795,2025-11-23,Shipped,Mobile App,NONE
50703,10070,2024-01-14,Delivered,Marketplace,SAVE10
50704,11743,2025-09-11,Delivered,Website,SAVE10
50705,10873,2024-11-07,Delivered,Mobile App,WELCOME5
50706,10720,2025-06-08,Delivered,Website,SAVE10
50707,10267,2026-06-11,Delivered,Website,SAVE10
50708,11779,2024-05-27,Shipped,Website,NONE
50709,11088,2024-02-03,Delivered,Mobile App,NONE
50710,13791,2025-07-12,Delivered,Marketplace,NONE
50711,12511,2025-11-06,Delivered,Mobile App,NONE
50712,13936,2024-10-16,Delivered,Mobile App,SAVE10
50713,14427,2024-06-08,Shipped,Mobile App,NONE
50714,13928,2025-11-13,Delivered,Marketplace,NONE
50715,12105,2025-10-30,Delivered,Marketplace,FEST15
50716,14873,2026-07-05,Delivered,Mobile App,NONE
50717,11927,2026-04-18,Delivered,Mobile App,SAVE10
50718,14124,2025-12-06,Delivered,Mobile App,SAVE10
50719,10864,2024-01-20,Delivered,Website,NONE
50720,14843,2024-09-08,Delivered,Website,NONE
50721,11517,2025-09-27,Shipped,Marketplace,FEST15
50722,13134,2025-03-27,Delivered,Mobile App,NONE
50723,11770,2024-02-20,Delivered,Mobile App,NONE
50724,11147,2025-07-01,Delivered,Website,FEST15
50725,11648,2026-01-06,Delivered,Mobile App,FEST15
50726,13041,2025-12-05,Delivered,Website,FEST15
50727,10559,2026-06-14,Delivered,Website,FEST15
50728,10990,2024-05-23,Delivered,Marketplace,NONE
50729,14600,2026-07-14,Shipped,Marketplace,FEST15
50730,10427,2025-05-24,Delivered,Marketplace,NONE
50731,13612,2024-10-23,Delivered,Website,NONE
50732,11507,2026-04-14,Delivered,Mobile App,NONE
50733,11597,2024-04-10,Delivered,Website,NONE
50734,11814,2024-01-27,Delivered,Website,SAVE10
50735,11914,2025-12-09,Delivered,Website,SAVE10
50736,13545,2025-12-06,Delivered,Mobile App,FEST15
50737,14023,2024-03-28,Delivered,Website,NONE
50738,11816,2026-05-04,Delivered,Website,NONE
50739,10858,2026-03-26,Delivered,Website,SAVE10
50740,10016,2026-02-10,Delivered,Website,NONE
50741,13623,2025-01-14,Delivered,Marketplace,NONE
50742,14585,2026-06-22,Shipped,Website,NONE
50743,10172,2024-05-07,Shipped,Mobile App,NONE
50744,12948,2026-01-29,Delivered,Website,NONE
50745,11092,2026-03-26,Delivered,Website,NONE
50746,11054,2025-05-17,Delivered,Website,WELCOME5
50747,14143,2024-12-01,Shipped,Marketplace,SAVE10
50748,11262,2025-04-07,Delivered,Marketplace,NONE
50749,11520,2024-02-16,Delivered,Marketplace,NONE
50750,10621,2024-01-31,Processing,Website,NONE
50751,14521,2024-11-23,Delivered,Mobile App,WELCOME5
50752,14533,2024-01-19,Cancelled,Marketplace,NONE
50753,14567,2025-09-08,Delivered,Website,BIG20
50754,11152,2025-09-12,Delivered,Website,BIG20
50755,10939,2026-04-08,Delivered,Website,NONE
50756,14704,2024-09-24,Shipped,Marketplace,WELCOME5
50757,13065,2026-03-01,Delivered,Website,NONE
50758,11322,2024-10-24,Delivered,Website,NONE
50759,10234,2025-06-10,Delivered,Mobile App,WELCOME5
50760,13997,2026-02-21,Delivered,Website,SAVE10
50761,14012,2024-12-10,Delivered,Website,SAVE10
50762,10053,2024-04-17,Delivered,Website,NONE
50763,12392,2026-03-01,Delivered,Mobile App,NONE
50764,12417,2024-10-02,Delivered,Website,FEST15
50765,12321,2024-07-29,Delivered,Mobile App,NONE
50766,11847,2025-10-26,Delivered,Website,BIG20
50767,11642,2025-06-02,Delivered,Mobile App,FEST15
50768,11673,2024-01-30,Shipped,Mobile App,NONE
50769,14602,2026-06-06,Delivered,Mobile App,SAVE10
50770,14961,2025-05-19,Delivered,Mobile App,NONE
50771,10560,2024-09-19,Shipped,Website,FEST15
50772,13605,2024-03-23,Shipped,Marketplace,FEST15
50773,12868,2025-10-26,Delivered,Mobile App,NONE
50774,11279,2026-01-08,Delivered,Website,NONE
50775,10930,2025-12-27,Shipped,Mobile App,SAVE10
50776,13763,2025-09-07,Shipped,Website,SAVE10
50777,11824,2026-04-29,Delivered,Mobile App,NONE
50778,10648,2025-08-13,Delivered,Website,NONE
50779,14846,2024-08-22,Delivered,Mobile App,NONE
50780,14630,2024-08-02,Cancelled,Marketplace,SAVE10
50781,12094,2025-01-08,Delivered,Mobile App,NONE
50782,12132,2025-12-03,Shipped,Website,NONE
50783,12103,2024-01-22,Delivered,Marketplace,NONE
50784,10954,2024-10-19,Delivered,Mobile App,WELCOME5
50785,10528,2025-02-23,Delivered,Website,NONE
50786,11365,2025-07-07,Delivered,Website,NONE
50787,11935,2024-05-22,Delivered,Website,NONE
50788,10776,2024-03-30,Shipped,Website,NONE
50789,10178,2026-06-01,Delivered,Website,SAVE10
50790,14653,2024-04-03,Delivered,Mobile App,NONE
50791,14389,2024-03-18,Cancelled,Website,SAVE10
50792,11530,2024-07-07,Delivered,Mobile App,SAVE10
50793,13073,2024-11-28,Shipped,Mobile app ,BIG20
50794,10715,2024-07-28,Delivered,Marketplace,NONE
50795,14634,2026-03-01,Delivered,Website,NONE
50796,14065,2024-05-02,Delivered,Website,NONE
50797,10880,2024-05-15,Cancelled,Marketplace,NONE
50798,11067,2024-04-24,Delivered,Marketplace,NONE
50799,11664,2025-09-25,Delivered,Mobile App,
50800,10471,2026-05-02,Cancelled,Website,NONE
50801,11735,2024-06-06,Shipped,Marketplace,FEST15
50802,13342,2025-06-21,Delivered,Mobile App,NONE
50803,13631,2024-12-27,Delivered,Website,FEST15
50804,10038,2025-08-26,Delivered,Mobile App,FEST15
50805,11760,2025-09-22,Delivered,Website,NONE
50806,14163,2024-10-06,Delivered,Website,NONE
50807,14354,2025-08-09,Delivered,Mobile App,NONE
50808,12814,2024-02-23,Delivered,Mobile App,FEST15
50809,13677,2025-04-16,Delivered,Marketplace,FEST15
50810,11235,2026-07-28,Delivered,Website,NONE
50811,14342,2026-05-22,Shipped,Website,NONE
50812,12368,2024-02-22,Delivered,Mobile App,FEST15
50813,13459,2024-02-25,Delivered,Mobile App,NONE
50814,11313,2026-03-08,Delivered,Marketplace,FEST15
50815,10865,2024-07-22,Delivered,Mobile App,NONE
50816,12665,2025-10-07,Delivered,Website,NONE
50817,12613,2025-06-10,Delivered,Website,NONE
50818,12859,2025-01-30,Delivered,Website,NONE
50819,14041,2024-10-26,Delivered,Mobile App,SAVE10
50820,13859,2025-12-25,Processing,Website,WELCOME5
50821,11509,2024-09-07,Delivered,Mobile App,SAVE10
50822,12331,2026-01-11,Delivered,Mobile App,NONE
50823,10427,2024-08-13,Delivered,Website,SAVE10
50824,13934,2026-05-01,Delivered,Marketplace,NONE
50825,10677,2025-11-10,Delivered,Website,NONE
50826,10347,2025-06-12,Delivered,Website,NONE
50827,12602,2024-04-06,Delivered,Website,FEST15
50828,14607,2024-07-26,Delivered,Website,WELCOME5
50829,11882,2025-09-04,Delivered,Marketplace,SAVE10
50830,10928,2025-07-09,Cancelled,Mobile App,NONE
50831,10922,2024-04-09,Shipped,Website,WELCOME5
50832,14183,2024-04-06,Delivered,Website,NONE
50833,13303,2025-08-11,Delivered,Website,NONE
50834,12474,2024-12-30,Delivered,Website,NONE
50835,14637,2025-04-04,Delivered,Website,WELCOME5
50836,10524,2025-08-15,Delivered,Website,NONE
50837,13082,2026-04-03,Cancelled,Mobile App,BIG20
50838,11800,2024-09-01,Cancelled,Mobile App,FEST15
50839,11168,2025-11-03,Delivered,Marketplace,WELCOME5
50840,14592,2026-04-19,Delivered,Website,NONE
50841,14784,2026-06-05,Delivered,Website,NONE
50842,14174,2026-08-04,Delivered,Mobile App,NONE
50843,10743,2024-01-05,Delivered,Marketplace,FEST15
50844,13612,2024-03-14,Delivered,Website,NONE
50845,11793,2026-04-22,Delivered,Website,NONE
50846,11900,2024-07-18,Delivered,Mobile App,SAVE10
50847,10969,2024-10-08,Delivered,Mobile App,NONE
50848,12944,2025-04-03,Delivered,Mobile App,FEST15
50849,14287,2025-09-28,Delivered,Marketplace,SAVE10
50850,11161,2024-02-06,Processing,Marketplace,NONE
50851,12688,2025-09-21,Delivered,Website,NONE
50852,13240,2024-03-31,Shipped,Mobile App,FEST15
50853,13153,2024-12-24,Delivered,Website,NONE
50854,11305,2026-05-23,Delivered,Mobile App,SAVE10
50855,10145,2024-05-01,Delivered,Mobile App,SAVE10
50856,14146,2024-02-14,Delivered,Website,SAVE10
50857,12984,2025-04-06,Delivered,Website,NONE
50858,13523,2024-08-28,Delivered,Mobile App,NONE
50859,12660,2024-08-26,Delivered,Website,FEST15
50860,11931,2025-02-14,Delivered,Website,FEST15
50861,11259,2024-06-14,Delivered,Website,NONE
50862,13298,2024-01-20,Delivered,Marketplace,NONE
50863,14158,2026-06-16,Delivered,Mobile App,NONE
50864,11626,2026-02-25,Delivered,Mobile App,SAVE10
50865,10121,2025-02-03,Delivered,Mobile App,FEST15
50866,10779,2026-03-16,Delivered,Website,FEST15
50867,12896,2026-08-24,Delivered,Marketplace,NONE
50868,11176,2025-01-17,Delivered,Website,SAVE10
50869,14072,2024-05-31,Delivered,Mobile App,NONE
50870,11359,2024-07-14,Cancelled,Mobile App,NONE
50871,12470,2026-07-21,Delivered,Website,NONE
50872,11134,2026-05-15,Shipped,Website,FEST15
50873,12273,2025-11-09,Delivered,Mobile App,FEST15
50874,13392,2025-10-20,Delivered,Mobile App,FEST15
50875,13979,2024-10-23,Cancelled,Mobile App,NONE
50876,13699,2025-05-23,Delivered,Website,NONE
50877,12537,2024-12-23,Shipped,Marketplace,NONE
50878,12286,2025-01-15,Delivered,Mobile App,SAVE10
50879,11628,2025-12-06,Delivered,Mobile App,NONE
50880,14939,2025-06-07,Cancelled,Website,NONE
50881,13668,2025-02-19,Shipped,Mobile App,NONE
50882,14456,2024-08-30,Shipped,Mobile App,NONE
50883,13699,2025-09-27,Shipped,Website,NONE
50884,10436,2025-03-12,Delivered,Website,NONE
50885,11327,2024-02-18,Delivered,Mobile App,NONE
50886,12303,2025-10-27,Delivered,Mobile App,NONE
50887,11574,2024-11-21,Delivered,Website,BIG20
50888,14543,2025-02-03,Delivered,Marketplace,NONE
50889,12460,2026-08-17,Delivered,Marketplace,NONE
50890,11102,2025-10-26,Processing,Mobile App,SAVE10
50891,12990,2024-03-06,Delivered,Website,NONE
50892,11892,2025-12-17,Delivered,Mobile App,NONE
50893,10640,2024-10-10,Delivered,Marketplace,FEST15
50894,14735,2026-01-01,Delivered,Website,FEST15
50895,14728,2024-12-05,Shipped,Website,FEST15
50896,13881,2025-07-06,Delivered,Mobile App,NONE
50897,11571,2025-11-04,Delivered,Website,SAVE10
50898,14162,2024-06-27,Delivered,Mobile App,NONE
50899,11442,2024-05-11,Shipped,Marketplace,SAVE10
50900,14398,2025-11-10,Shipped,Website,FEST15
50901,14421,2024-03-10,Delivered,Mobile App,NONE
50902,10856,2026-03-05,Delivered,Mobile App,FEST15
50903,11575,2025-02-24,Delivered,Mobile App,SAVE10
50904,13497,2024-04-01,Delivered,Website,FEST15
50905,11171,2026-01-10,Delivered,Mobile App,FEST15
50906,14015,2026-05-19,Shipped,Mobile App,FEST15
50907,13395,2024-03-06,Delivered,Website,SAVE10
50908,11133,2026-07-02,Delivered,Marketplace,SAVE10
50909,13879,2025-02-05,Delivered,Website,NONE
50910,10217,2025-10-10,Delivered,Mobile App,NONE
50911,11920,2024-09-15,Delivered,Mobile App,WELCOME5
50912,10892,2024-04-17,Shipped,Mobile App,NONE
50913,10001,2026-08-15,Delivered,Website,NONE
50914,13708,2025-09-26,Delivered,Mobile App,SAVE10
50915,10764,2024-09-04,Delivered,Website,NONE
50916,13472,2024-12-11,Delivered,Website,NONE
50917,10378,2026-01-05,Delivered,Website,WELCOME5
50918,14459,2024-10-21,Delivered,Mobile App,NONE
50919,14890,2025-10-29,Delivered,Mobile App,NONE
50920,11585,2024-02-05,Processing,Website,SAVE10
50921,12431,2026-08-15,Delivered,Website,WELCOME5
50922,13109,2025-12-04,Shipped,Marketplace,NONE
50923,12949,2024-11-22,Delivered,Website,NONE
50924,10134,2025-07-03,Shipped,Website,FEST15
50925,14897,2024-06-17,Delivered,Marketplace,NONE
