return_id,order_item_id,return_date,return_reason,return_status,refund_amount_inr
180487,90497,2026-06-24,Changed Mind,Refunded,3099.65
180488,97675,2025-01-09,Damaged,Refunded,134.8
180489,98670,2025-08-07,Size Issue,Refunded,7536.98
180490,90702,2025-08-23,Damaged,Rejected,6165.1
180491,95348,2025-12-30,Quality Issue,Rejected,762.52
180492,116166,2025-05-09,Quality Issue,Refunded,2270.86
180493,119642,2025-04-02,Quality Issue,Refunded,397.26
180494,90390,2025-01-03,Quality Issue,Approved,1314.54
180495,90432,2024-03-19,Changed Mind,Refunded,2552.49
180496,114573,2025-07-02,Changed Mind,Approved,959.3
180497,99920,2026-05-25,Damaged,Refunded,364.76
180498,112996,2025-11-03,Damaged,Approved,2679.45
180499,104752,2026-04-15,Changed Mind,Approved,995.22
180500,120788,2025-08-15,Quality Issue,Refunded,686.6
180501,111784,2024-06-21,Wrong Item,Approved,296.5
180502,96156,2025-11-15,Changed Mind,Refunded,2454.25
180503,103579,2026-09-07,Size Issue,Approved,1705.93
180504,111653,2024-12-16,Wrong Item,Approved,1638.21
180505,94280,2026-07-18,Damaged,Approved,1543.76
180506,116760,2025-09-25,Quality Issue,Approved,3063.01
180507,117184,2026-08-16,Size Issue,Approved,8339.49
180508,119859,2024-05-04,Quality Issue,Approved,725.99
180509,103570,2025-06-15,Wrong Item,Approved,1020.58
180510,98760,2026-04-17,Quality Issue,Refunded,3973.83
180511,115043,2025-08-22,Changed Mind,Refunded,1813.11
180512,108956,2024-08-06,Damaged,Refunded,2419.58
180513,101026,2024-10-08,Quality Issue,Approved,3492.2
180514,110257,2026-03-25,Damaged,Refunded,668.05
180515,106367,2026-08-08,Damaged,Refunded,2520.64
180516,97595,2025-11-09,Size Issue,Rejected,586.9
180517,118926,2024-02-04,Size Issue,Refunded,3276.36
180518,113671,2026-04-14,Size Issue,Approved,393.39
180519,93140,2025-12-20,Damaged,Refunded,1552.19
180520,92364,2026-04-13,Size Issue,Refunded,987.88
180521,113005,2024-02-10,Size Issue,Approved,2264.62
180522,107291,2025-05-16,Changed Mind,Refunded,6513.57
180523,102796,2026-07-17,Size Issue,Approved,1764.31
180524,95086,2025-06-13,Size Issue,Rejected,557.29
180525,106497,2026-03-31,Wrong Item,Refunded,1474.65
180526,109962,2024-02-25,Quality Issue,Rejected,613.63
180527,119117,2025-05-03,Wrong Item,Approved,867.64
180528,112411,2024-04-03,Damaged,Refunded,1532.07
180529,110413,2025-08-05,Size Issue,Refunded,748.32
180530,95578,2025-01-09,Size Issue,Refunded,6496.8
180531,120319,2025-04-29,Quality Issue,Rejected,1187.48
180532,104566,2025-12-27,Changed Mind,Rejected,1117.43
180533,105614,2024-12-08,Size Issue,Rejected,1592.47
180534,100871,2024-07-16,Damaged,Refunded,2723.62
180535,109594,2026-06-26,Changed Mind,Approved,10417.95
180536,108301,2025-07-19,Changed Mind,Approved,1396.77
180537,90442,2024-09-04,Size Issue,Refunded,2009.04
180538,101304,2024-10-16,Quality Issue,Refunded,3876.94
180539,94914,2024-12-02,Quality Issue,Approved,1436.47
180540,102872,2024-12-08,Size Issue,Refunded,956.66
180541,93706,2025-09-12,Size Issue,Approved,1251.17
180542,101426,2025-08-25,Size Issue,Refunded,654.55
180543,92722,2025-09-16,Size Issue,Approved,584.0
180544,116896,2025-08-21,Wrong Item,Rejected,823.61
180545,112898,2025-07-18,Damaged,Refunded,990.03
180546,103917,2024-11-03,Size Issue,Approved,958.96
180547,101787,2024-07-20,Damaged,Approved,3248.03
180548,117170,2025-04-29,Quality Issue,Refunded,1260.53
180549,103417,2025-02-16,Size Issue,Refunded,1760.86
180550,94800,2025-04-26,Quality Issue,Refunded,708.28
180551,103773,2024-06-30,Size Issue,Approved,684.84
180552,90173,2025-02-23,Wrong Item,Refunded,798.55
180553,101637,2025-09-16,Quality Issue,Refunded,2154.23
180554,99254,2026-09-19,Changed Mind,Refunded,740.55
180555,113690,2026-08-22,Size Issue,Rejected,1193.77
180556,118735,2025-07-02,Changed Mind,Approved,1734.57
180557,94281,2026-07-26,Wrong Item,Refunded,250.86
180558,101587,2024-01-24,Quality Issue,Refunded,709.22
180559,97175,2025-03-17,Changed Mind,Refunded,2237.45
180560,104099,2024-12-07,Wrong Item,Refunded,483.95
180561,100138,2026-02-20,Changed Mind,Refunded,1028.9
180562,116023,2025-10-14,Changed Mind,Approved,2043.89
180563,93954,2025-09-09,Damaged,Refunded,601.03
180564,109880,2025-03-02,Quality Issue,Refunded,4249.93
180565,100196,2026-01-19,Damaged,Approved,1661.31
180566,116111,2025-01-09,Size Issue,Refunded,2019.4
180567,90587,2024-11-12,Wrong Item,Refunded,1055.82
180568,93611,2024-09-14,Size Issue,Rejected,334.52
180569,102379,2025-10-16,Wrong Item,Approved,1707.64
180570,109985,2024-11-24,Wrong Item,Refunded,604.92
180571,114777,2026-08-05,Quality Issue,Refunded,623.03
180572,100286,2025-12-27,Changed Mind,Refunded,2967.55
180573,109936,2026-05-30,Size Issue,Approved,460.23
180574,113902,2025-01-15,Size Issue,Approved,4501.96
180575,109624,2024-05-21,Damaged,Refunded,1345.72
180576,107049,2025-06-13,Size Issue,Refunded,1272.23
180577,110272,2024-01-09,Wrong Item,Refunded,1838.56
180578,111862,2024-01-11,Size Issue,Approved,592.95
180579,118692,2025-12-24,Damaged,Rejected,720.78
180580,102114,2025-01-30,Wrong Item,Refunded,2291.35
180581,117341,2025-06-01,Changed Mind,Approved,283.74
180582,113748,2025-12-23,Changed Mind,Rejected,3006.62
180583,105644,2025-01-29,Wrong Item,Refunded,2355.41
180584,117795,2024-07-17,Damaged,Refunded,1037.13
180585,90755,2025-12-09,Damaged,Refunded,594.0
180586,105536,2025-06-16,Quality Issue,Refunded,1455.39
180587,90747,2025-09-22,Changed Mind,Refunded,834.87
180588,106711,2024-06-10,Wrong Item,Approved,1875.25
180589,120144,2024-06-15,Size Issue,Refunded,1004.31
180590,109844,2026-01-28,Quality Issue,Approved,887.29
180591,103783,2025-03-19,Size Issue,Refunded,1967.1
180592,115268,2024-10-04,Size Issue,Approved,774.67
180593,116233,2024-03-06,Quality Issue,Approved,1113.14
180594,97870,2025-11-03,Size Issue,Approved,3149.33
180595,110701,2025-02-27,Size Issue,Refunded,470.88
180596,93740,2026-06-17,Damaged,Approved,907.29
180597,110306,2025-09-07,Size Issue,Rejected,350.25
180598,120552,2025-06-09,Size Issue,Refunded,5225.26
180599,106426,2026-04-12,Changed Mind,Approved,2288.55
180600,104410,2025-10-06,Damaged,Rejected,1035.29
180601,115580,2025-01-16,Quality Issue,Approved,449.73
180602,92907,2026-03-17,Quality Issue,Refunded,2079.36
180603,98608,2024-12-05,Changed Mind,Refunded,1279.51
180604,93489,2024-08-19,Quality Issue,Refunded,2658.74
180605,91233,2024-08-15,Size Issue,Refunded,12792.67
180606,113982,2026-05-09,Damaged,Approved,1504.55
180607,104371,2024-06-21,Quality Issue,Approved,1506.06
180608,100607,2025-11-23,Wrong Item,Approved,819.42
180609,97377,2024-06-21,Quality Issue,Refunded,17817.22
180610,114723,2025-05-30,Size Issue,Approved,1039.67
180611,114287,2025-05-24,Size Issue,Refunded,1697.91
180612,117035,2026-08-12,Quality Issue,Approved,1856.35
180613,113784,2024-11-06,Changed Mind,Refunded,917.19
180614,119099,2025-04-13,Size Issue,Refunded,955.76
180615,107422,2024-10-07,Changed Mind,Refunded,940.61
180616,116118,2026-02-12,Wrong Item,Refunded,1606.37
180617,98998,2025-05-27,Quality Issue,Refunded,742.22
180618,106869,2026-01-16,Damaged,Refunded,723.2
180619,104672,2024-12-05,Changed Mind,Rejected,1167.09
180620,117820,2024-09-25,Wrong Item,Refunded,3350.72
180621,116302,2024-05-06,Size Issue,Refunded,1995.32
180622,99240,2025-05-09,Wrong Item,Refunded,2894.51
180623,99752,2025-08-27,Size Issue,Refunded,1287.0
180624,120096,2025-01-18,Quality Issue,Approved,2877.82
180625,103515,2024-10-15,Damaged,Approved,485.39
180626,92580,2024-09-09,Size Issue,Rejected,715.75
180627,91155,2024-02-03,Damaged,Refunded,873.25
180628,94223,2025-05-04,Size Issue,Approved,562.19
180629,110781,2025-09-13,Damaged,Refunded,4245.89
180630,106707,2025-12-09,Size Issue,Approved,785.14
180631,118308,2025-07-10,Damaged,Approved,1905.22
180632,109898,2026-05-21,Changed Mind,Approved,389.97
180633,99088,2024-11-07,Size Issue,Refunded,1464.72
180634,104731,2025-10-28,Damaged,Approved,1615.34
180635,116753,2024-11-15,Quality Issue,Refunded,607.98
180636,107716,2024-03-05,Size Issue,Refunded,2167.82
180637,90812,2025-09-05,Wrong Item,Approved,4451.1
180638,90716,2026-05-04,Size Issue,Refunded,392.77
180639,91681,2026-08-14,Damaged,Refunded,1714.19
180640,106016,2025-12-12,Damaged,Approved,1404.41
180641,112789,2026-03-12,Size Issue,Refunded,1997.71
180642,112866,2024-04-26,Changed Mind,Approved,4966.26
180643,118930,2025-08-08,Wrong Item,Refunded,1316.46
180644,116909,2026-01-27,Damaged,Approved,3152.3
180645,99836,2024-03-30,Changed Mind,Approved,930.48
180646,97730,2025-06-30,Quality Issue,Refunded,2977.51
180647,106144,2025-10-12,Size Issue,Approved,4809.78
180648,107864,2025-08-08,Wrong Item,Approved,540.47
180649,107543,2024-12-18,Damaged,Approved,1635.87
180650,99374,2024-10-29,Wrong Item,Approved,1172.54
180651,103692,2024-01-24,Size Issue,Refunded,2688.06
180652,110606,2025-09-03,Size Issue,Rejected,4433.88
180653,112116,2024-03-07,Damaged,Refunded,346.74
180654,95947,2026-08-04,Size Issue,Refunded,700.59
180655,115110,2025-03-20,Quality Issue,Refunded,669.88
180656,93940,2024-05-21,Changed Mind,Approved,574.89
180657,93804,2024-10-11,Quality Issue,Approved,1916.69
180658,95548,2025-05-30,Quality Issue,Approved,2428.28
180659,105585,2026-02-05,Size Issue,Approved,3658.23
180660,101813,2026-02-27,Damaged,Refunded,2600.69
180661,108287,2025-02-14,Damaged,Approved,764.02
180662,119446,2025-03-31,Wrong Item,Refunded,382.22
180663,120123,2024-04-08,Size Issue,Approved,6513.21
180664,102792,2025-03-27,Quality Issue,Refunded,1001.99
180665,111955,2026-03-15,Size Issue,Refunded,1213.75
180666,116068,2024-03-06,Changed Mind,Approved,978.65
180667,112666,2025-02-01,Size Issue,Refunded,1985.4
180668,120660,2025-11-30,Size Issue,Approved,2298.34
180669,104182,2024-11-27,Size Issue,Approved,3627.18
180670,112296,2024-09-26,Wrong Item,Refunded,2890.64
180671,105071,2024-09-17,Size Issue,Refunded,634.06
180672,119350,2026-07-08,Size Issue,Rejected,3884.38
180673,90673,2025-03-28,Quality Issue,Approved,372.2
180674,118148,2025-10-29,Quality Issue,Refunded,1968.08
180675,103767,2025-07-25,Damaged,Approved,357.09
180676,95883,2025-08-21,Wrong Item,Refunded,1989.41
180677,91099,2026-08-12,Quality Issue,Refunded,2123.5
180678,116494,2026-08-09,Quality Issue,Approved,543.84
180679,104400,2025-09-01,Changed Mind,Approved,7010.13
180680,106495,2026-02-17,Size Issue,Rejected,1445.41
180681,93951,2026-03-10,Size Issue,Approved,728.09
180682,114085,2025-01-07,Size Issue,Refunded,2289.44
180683,91169,2026-06-29,Wrong Item,Refunded,2155.31
180684,108129,2024-09-21,Changed Mind,Refunded,344.95
180685,109875,2026-03-12,Wrong Item,Refunded,2992.62
180686,107284,2024-12-25,Size Issue,Refunded,812.58
180687,107216,2026-04-10,Damaged,Refunded,2005.71
180688,105308,2024-02-26,Quality Issue,Refunded,3274.47
180689,91836,2024-05-08,Size Issue,Refunded,1853.51
180690,119015,2025-05-21,Damaged,Refunded,1691.59
180691,106240,2024-05-09,Size Issue,Rejected,614.04
180692,96072,2024-02-28,Quality Issue,Approved,511.19
180693,114695,2025-03-17,Changed Mind,Approved,2691.43
180694,98582,2026-06-21,Size Issue,Rejected,839.42
180695,93437,2026-03-11,Size Issue,Refunded,947.68
180696,103973,2025-05-25,Quality Issue,Rejected,1898.36
180697,109745,2024-07-01,Damaged,Refunded,1961.99
180698,92554,2024-10-27,Size Issue,Approved,3014.12
180699,118318,2025-01-27,Changed Mind,Approved,585.22
180700,97242,2026-04-03,Size Issue,Approved,520.7
180701,103694,2024-01-18,Changed Mind,Refunded,370.54
180702,95989,2024-02-26,Quality Issue,Refunded,2490.86
180703,95934,2024-08-13,Size Issue,Refunded,1208.98
180704,108288,2024-08-22,Damaged,Refunded,603.34
180705,105505,2025-04-12,Wrong Item,Refunded,386.42
180706,98312,2025-06-13,Quality Issue,Refunded,814.57
180707,110530,2025-07-31,Changed Mind,Rejected,1820.56
180708,112580,2026-05-06,Size Issue,Refunded,4616.24
180709,118219,2024-01-27,Quality Issue,Refunded,3486.27
180710,111266,2026-02-08,Size Issue,Refunded,1689.24
180711,120438,2025-11-03,Damaged,Approved,596.17
180712,116688,2025-10-02,Size Issue,Approved,934.01
180713,107559,2024-10-17,Quality Issue,Refunded,1796.5
180714,101918,2026-05-27,Damaged,Refunded,1771.07
180715,105473,2026-07-19,Quality Issue,Rejected,1266.07
180716,113936,2025-11-13,Wrong Item,Approved,993.59
180717,119386,2024-05-31,Changed Mind,Approved,2134.88
180718,95470,2026-05-22,Wrong Item,Approved,505.92
180719,116710,2026-06-16,Size Issue,Refunded,2550.24
180720,91579,2025-07-03,Size Issue,Approved,1587.75
180721,110747,2025-03-07,Size Issue,Refunded,2403.51
180722,94195,2025-05-15,Changed Mind,Refunded,1343.0
180723,98403,2025-12-19,Size Issue,Refunded,2923.94
180724,91993,2025-11-13,Changed Mind,Rejected,1361.31
180725,111361,2025-08-13,Size Issue,Refunded,1005.38
180726,94178,2026-07-19,Size Issue,Approved,1486.9
180727,93506,2026-06-06,Quality Issue,Refunded,2097.01
180728,100288,2026-03-10,Damaged,Approved,4705.49
180729,119191,2024-07-24,Size Issue,Approved,1678.12
180730,104872,2025-04-08,Damaged,Refunded,854.9
180731,115150,2025-03-24,Changed Mind,Approved,4080.91
180732,118810,2024-06-08,Size Issue,Refunded,828.97
180733,103924,2024-03-22,Quality Issue,Rejected,2526.21
180734,91350,2024-02-24,Quality Issue,Refunded,846.8
180735,92163,2026-02-26,Changed Mind,Refunded,1025.87
180736,94429,2025-03-05,Damaged,Refunded,735.94
180737,118492,2025-11-13,Quality Issue,Rejected,1106.8
180738,95141,2026-05-12,Damaged,Approved,414.23
180739,91261,2026-03-04,Changed Mind,Approved,938.75
180740,116794,2024-04-10,Wrong Item,Refunded,482.18
180741,105682,2025-11-15,Changed Mind,Refunded,3026.4
180742,110738,2026-02-11,Size Issue,Approved,404.37
180743,109286,2024-05-23,Quality Issue,Refunded,11917.83
180744,99578,2025-04-04,Wrong Item,Refunded,1298.61
180745,119848,2025-11-06,Size Issue,Refunded,7982.39
180746,92852,2024-06-01,Size Issue,Approved,5249.22
180747,100075,2024-11-05,Quality Issue,Approved,1477.6
180748,110841,2024-07-16,Changed Mind,Approved,2347.11
180749,107401,2025-05-15,Size Issue,Refunded,922.28
180750,105432,2024-12-26,Size Issue,Approved,2231.62
180751,93986,2025-02-23,Changed Mind,Rejected,2737.45
180752,118019,2026-04-21,Wrong Item,Rejected,6102.26
180753,111303,2024-10-13,Wrong Item,Rejected,2651.0
180754,95868,2026-04-11,Wrong Item,Refunded,1700.7
180755,101505,2026-01-25,Quality Issue,Approved,422.28
180756,117887,2026-09-03,Changed Mind,Refunded,477.35
180757,116188,2025-09-03,Size Issue,Refunded,292.7
180758,96510,2025-07-29,Quality Issue,Refunded,2086.5
180759,103715,2024-08-01,Quality Issue,Approved,434.38
180760,109262,2025-02-18,Size Issue,Approved,3538.52
180761,95121,2025-02-27,Damaged,Approved,2989.94
180762,104300,2024-04-24,Size Issue,Approved,2156.47
180763,114788,2024-06-14,Damaged,Refunded,1110.07
180764,115346,2024-10-13,Damaged,Approved,2240.44
180765,115603,2026-08-13,Wrong Item,Refunded,2599.29
180766,105567,2025-10-19,Wrong Item,Approved,2807.5
180767,115595,2025-07-20,Quality Issue,Refunded,495.76
180768,110991,2026-02-27,Size Issue,Refunded,1902.32
180769,119863,2025-06-25,Size Issue,Approved,1099.82
180770,118576,2025-09-26,Wrong Item,Refunded,4816.96
180771,92126,2026-02-10,Wrong Item,Approved,7188.48
180772,103221,2026-01-04,Wrong Item,Refunded,1742.03
180773,96265,2025-07-05,Changed Mind,Refunded,1622.33
180774,112239,2025-08-23,Damaged,Rejected,221.47
180775,98757,2025-08-13,Size Issue,Refunded,1922.54
180776,95077,2025-12-02,Quality Issue,Approved,1692.09
180777,108366,2024-05-13,Damaged,Refunded,2163.64
180778,91597,2024-06-18,Changed Mind,Rejected,700.64
180779,105545,2024-07-26,Damaged,Approved,2440.88
180780,107411,2024-02-22,Quality Issue,Refunded,1642.29
180781,113057,2025-06-27,Quality Issue,Approved,2294.63
180782,94724,2025-09-17,Changed Mind,Refunded,1027.18
180783,105788,2026-02-19,Size Issue,Refunded,276.38
180784,93321,2025-11-13,Damaged,Refunded,1018.51
180785,95450,2024-10-03,Size Issue,Approved,1010.29
180786,95346,2026-05-13,Changed Mind,Refunded,1194.11
180787,113036,2025-07-07,Size Issue,Refunded,474.25
180788,118561,2024-11-10,Damaged,Rejected,1147.13
180789,110022,2026-01-16,Size Issue,Approved,4578.36
180790,99966,2025-12-24,Damaged,Approved,1844.52
180791,103331,2024-06-30,Size Issue,Refunded,1814.18
180792,94123,2025-08-14,Damaged,Rejected,3813.52
180793,95460,2025-03-23,Changed Mind,Refunded,1927.38
180794,110704,2025-11-03,Size Issue,Approved,853.61
180795,110652,2024-04-14,Size Issue,Refunded,2641.41
180796,92788,2024-05-08,Quality Issue,Refunded,2298.23
180797,115737,2024-11-06,Size Issue,Refunded,377.46
180798,109404,2025-06-28,Damaged,Rejected,2090.12
180799,112333,2026-05-13,Quality Issue,Approved,3721.77
180800,97546,2026-08-20,Quality Issue,Refunded,790.2
180801,98546,2025-10-09,Damaged,Approved,582.01
180802,100668,2025-03-28,Wrong Item,Refunded,1862.4
180803,113284,2024-07-07,Changed Mind,Refunded,2602.77
180804,105729,2024-11-09,Wrong Item,Refunded,1277.43
180805,99219,2026-08-02,Damaged,Refunded,1192.25
180806,103472,2024-09-14,Quality Issue,Refunded,2355.28
180807,107846,2026-01-23,Damaged,Approved,1073.43
180808,116285,2025-01-25,Wrong Item,Rejected,10121.57
180809,118904,2024-04-25,Size Issue,Approved,456.75
180810,98468,2024-11-26,Wrong Item,Approved,777.02
180811,115361,2024-03-20,Size Issue,Refunded,708.83
180812,99391,2025-02-18,Size Issue,Approved,2146.09
180813,93999,2024-11-24,Wrong Item,Approved,3307.68
180814,106746,2026-03-22,Wrong Item,Refunded,781.62
180815,112024,2025-02-05,Damaged,Rejected,1239.05
180816,107854,2024-09-01,Changed Mind,Refunded,937.55
180817,100172,2025-09-01,Changed Mind,Refunded,2191.83
180818,118966,2025-04-02,Wrong Item,Approved,1704.66
180819,111030,2025-06-10,Wrong Item,Approved,816.55
180820,111067,2025-04-06,Changed Mind,Approved,3059.05
180821,117909,2024-10-18,Quality Issue,Refunded,2031.0
180822,98629,2024-07-26,Quality Issue,Approved,1819.99
180823,93530,2025-08-28,Quality Issue,Refunded,2184.62
180824,90730,2026-02-08,Damaged,Approved,738.86
180825,114370,2026-07-09,Wrong Item,Refunded,2135.36
180826,90412,2026-03-18,Size Issue,Approved,1410.57
180827,95577,2025-01-23,Wrong Item,Refunded,841.03
180828,117804,2024-04-17,Changed Mind,Refunded,2177.98
180829,108414,2025-07-07,Changed Mind,Refunded,2149.29
180830,94874,2025-05-28,Quality Issue,Approved,4052.88
180831,108924,2025-12-19,Quality Issue,Approved,1179.96
180832,119834,2025-03-09,Quality Issue,Refunded,1082.18
180833,116679,2024-02-07,Damaged,Approved,1259.77
180834,101010,2024-11-26,Quality Issue,Refunded,439.11
180835,94261,2025-11-15,Quality Issue,Refunded,2732.78
180836,115822,2024-12-15,Quality Issue,Approved,2219.91
180837,93922,2025-07-08,Quality Issue,Refunded,1382.53
180838,100059,2024-01-12,Size Issue,Refunded,504.22
180839,93715,2026-07-15,Size Issue,Approved,1339.69
180840,120707,2024-03-23,Size Issue,Refunded,2036.91
180841,110604,2025-09-18,Quality Issue,Refunded,3165.96
180842,104774,2024-04-29,Changed Mind,Refunded,1103.49
180843,117466,2025-08-17,Size Issue,Approved,4398.87
180844,110842,2024-07-03,Damaged,Refunded,1922.76
180845,100873,2024-10-24,Size Issue,Rejected,5074.62
180846,118579,2025-05-18,Wrong Item,Refunded,2011.75
180847,115925,2026-03-05,Wrong Item,Refunded,3544.25
180848,103077,2024-12-31,Quality Issue,Rejected,1374.11
180849,96319,2024-08-25,Changed Mind,Refunded,673.56
180850,90526,2024-05-20,Changed Mind,Refunded,1079.1
180851,101425,2025-01-11,Damaged,Refunded,710.98
